Core_id,Ranking,University,Country,City,Region,Score,logo
2002,551-560,Northwestern Polytechnical University,China (Mainland),Xi'an,Asia,,https://www.topuniversities.com/sites/default/files/northwestern-polytechnical-university_592560cf2aeae70239af5255_small.jpg
1094,551-560,Sejong University ,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/sejong-university_1094_small.jpg
691,551-560,Universidad de Zaragoza,Spain,Zaragoza,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-zaragoza_691_small.jpg
327,551-560,University of Eastern Finland,Finland,Kuopio,Europe,,https://www.topuniversities.com/sites/default/files/university-of-eastern-finland_592560cf2aeae70239af4bcb_small.jpg
589,551-560,University of Szeged,Hungary,Szeged,Europe,,https://www.topuniversities.com/sites/default/files/university-of-szeged_592560cf2aeae70239af4cd1_small.jpg
20364,561-570,Almaty Technological University,Kazakhstan,Provo,Asia,,https://www.topuniversities.com/sites/default/files/almaty-technological-university_592560cf2aeae70239af592a_small.jpg
23853,561-570,Applied Science University - Bahrain,Bahrain,Al-Ekir,Asia,,https://www.topuniversities.com/sites/default/files/applied-science-university-of-bahrain_592560e29988f300e23211d4_small.jpg
29,561-570,Aston University,United Kingdom,Birmingham,Europe,,https://www.topuniversities.com/sites/default/files/230327021046pm745483Aston-Uni-Logo-Purple-RGB-min-48x48.jpg
58,561-570,Bilkent University,Turkey,Ankara,Asia,,https://www.topuniversities.com/sites/default/files/bilkent-university_58_small.jpg
723,561-570,Boston College,United States,Chestnut Hill,North America,,https://www.topuniversities.com/sites/default/files/boston-college_723_small.jpg
874,561-570,Dalian University of Technology,China (Mainland),Dalian,Asia,,https://www.topuniversities.com/sites/default/files/dalian-university-of-technology_874_small.jpg
834,561-570,Murdoch University,Australia,Murdoch,Oceania,,https://www.topuniversities.com/sites/default/files/220207051606am851054Murdoch-logo-RedBox-200x200-48x48.jpg
451,561-570,Niigata University,Japan,Niigata City,Asia,,https://www.topuniversities.com/sites/default/files/niigata-university_592560cf2aeae70239af4c46_small.jpg
1177,561-570,Singapore Management University – School of Computing and Information Systems,Singapore,Singapore,Asia,,https://www.topuniversities.com/sites/default/files/singapore-management-university_1177_small.jpg
14296,561-570,"Sofia University ""St. Kliment Ohridski""",Bulgaria,Sofia,Europe,,https://www.topuniversities.com/sites/default/files/sofia-university-st.-kliment-ohridski_592560cf2aeae70239af5654_small.jpg
554,561-570,Universidad de Sevilla,Spain,Seville,Europe,,https://www.topuniversities.com/sites/default/files/universidad-de-sevilla_554_small.jpg
2009,561-570,University of Electronic Science and Technology of China,China (Mainland),Chengdu,Asia,,https://www.topuniversities.com/sites/default/files/university-of-electronic-science-and-technology-of-china_2009_small.jpg
1111,561-570,University of Ulsan ,South Korea,Ulsan,Asia,,https://www.topuniversities.com/sites/default/files/university-of-ulsan_1111_small.jpg
493,561-570,Università degli Studi di Pavia,Italy,Pavia,Europe,,https://www.topuniversities.com/sites/default/files/universit-degli-studi-di-pavia_592560cf2aeae70239af4c70_small.jpg
1053,571-580,Hallym University ,South Korea,Chuncheon,Asia,,https://www.topuniversities.com/sites/default/files/hallym-university_1053_small.jpg
1124,571-580,Holy Spirit University of Kaslik ,Lebanon,Jounieh,Asia,,https://www.topuniversities.com/sites/default/files/holy-spirit-university-of-kaslik-_592560cf2aeae70239af4ee8_small.jpg
426,571-580,Nagasaki University,Japan,Nagasaki City,Asia,,https://www.topuniversities.com/sites/default/files/nagasaki-university_592560cf2aeae70239af4c2d_small.jpg
647,571-580,Universitat de Valencia,Spain,València,Europe,,https://www.topuniversities.com/sites/default/files/universitat-de-valencia_647_small.jpg
1603,571-580,Université de Fribourg,Switzerland,Fribourg,Europe,,https://www.topuniversities.com/sites/default/files/universit-de-fribourg_1603_small.jpg
512,571-580,Université du Québec,Canada,Québec,North America,,https://www.topuniversities.com/sites/default/files/universit-du-qubec_512_small.jpg
22963,581-590,Indian Institute of Technology Hyderabad (IITH),India,Sangareddy,Asia,,https://www.topuniversities.com/sites/default/files/indian-institute-of-technology-hyderabad_592560e19988f300e2320f86_small.jpg
25312,581-590,Macau University of Science and Technology,Macau SAR,,Asia,,https://www.topuniversities.com/sites/default/files/macau-university-of-science-and-technology_592560cf2aeae70239af5a46_small.jpg
434,581-590,National Central University,Taiwan,Taoyuan City,Asia,,https://www.topuniversities.com/sites/default/files/national-central-university_434_small.jpg
24794,581-590,Shenzhen University,China (Mainland),Shenzhen,Asia,,https://www.topuniversities.com/sites/default/files/shenzhen-university_24794_small.jpg
154,581-590,University of Delaware,United States,Newark,North America,,https://www.topuniversities.com/sites/default/files/220714055424am282888Del-logo-48x48.jpg
14331,581-590,University of Massachusetts Boston,United States,Boston,North America,,https://www.topuniversities.com/sites/default/files/university-of-massachusetts-boston_592560cf2aeae70239af566b_small.jpg
518,581-590,Universität Regensburg,Germany,Regensburg,Europe,,https://www.topuniversities.com/sites/default/files/universitt-regensburg_592560cf2aeae70239af4c89_small.jpg
622,581-590,Université Paul Sabatier Toulouse III,France,Toulouse,Europe,,https://www.topuniversities.com/sites/default/files/universit-paul-sabatier-toulouse-iii_622_small.jpg
872,591-600,China Agricultural University ,China (Mainland),Beijing,Asia,,https://www.topuniversities.com/sites/default/files/china-agricultural-university_872_small.jpg
878,591-600,Hunan University ,China (Mainland),Changsha,Asia,,https://www.topuniversities.com/sites/default/files/hunan-university-_592560cf2aeae70239af4df1_small.jpg
810,591-600,Lehigh University,United States,Bethlehem,North America,,https://www.topuniversities.com/sites/default/files/230407044833pm645648lehigh-official-stacked-logo-KO-cmyk-48x48.jpg
1406,591-600,Politecnico di Bari,Italy,Bari,Europe,,https://www.topuniversities.com/sites/default/files/politecnico-di-bari_592560cf2aeae70239af5002_small.jpg
1105,591-600,Sungshin Women's University,South Korea,Seoul,Asia,,https://www.topuniversities.com/sites/default/files/211027112730am452034Webp.net-resizeimage-2021-10-27T142722.646-48x48.jpg
147,591-600,University of Crete,Greece,Heraklion,Europe,,https://www.topuniversities.com/sites/default/files/university-of-crete_147_small.jpg
1756,591-600,University of Guelph,Canada,Guelph,North America,,https://www.topuniversities.com/sites/default/files/university-of-guelph_1756_small.jpg
2231,591-600,University of Jordan,Jordan,Amman,Asia,,https://www.topuniversities.com/sites/default/files/university-of-jordan_592560cf2aeae70239af533b_small.jpg
1476,591-600,University of Minho,Portugal,Braga,Europe,,https://www.topuniversities.com/sites/default/files/university-of-minho_1476_small.jpg
506,591-600,University of Pretoria,South Africa,Pretoria,Africa,,https://www.topuniversities.com/sites/default/files/university-of-pretoria_506_small.jpg
1271,601-650,Abo Akademi University,Finland,Turku,Europe,,https://www.topuniversities.com/sites/default/files/abo-akademi-university_592560cf2aeae70239af4f7a_small.jpg
24365,601-650,Al Ain University,United Arab Emirates,"Al Ain,",Asia,,https://www.topuniversities.com/sites/default/files/al-ain-university_592560e39988f300e2321680_small.jpg
42,601-650,Bangor University,United Kingdom,Bangor,Europe,,https://www.topuniversities.com/sites/default/files/bangor-university_42_small.jpg
100,601-650,Carleton University,Canada,Ottawa,North America,,https://www.topuniversities.com/sites/default/files/230222091025pm733708B-Logo-V-RGBRedBlackonLight72-130821-48x48.jpg
118,601-650,Chiang Mai University,Thailand,Chiang Mai,Asia,,https://www.topuniversities.com/sites/default/files/chiang-mai-university_118_small.jpg
876,601-650,East China University of Science and Technology,China (Mainland),Shanghai,Asia,,https://www.topuniversities.com/sites/default/files/east-china-university-of-science-and-technology_876_small.jpg
841,601-650,Edith Cowan University ,Australia,Joondalup,Oceania,,https://www.topuniversities.com/sites/default/files/edith-cowan-university_841_small.jpg
230,601-650,Gifu University,Japan,Gifu City,Asia,,https://www.topuniversities.com/sites/default/files/gifu-university_592560cf2aeae70239af4b69_small.jpg
15268,601-650,Immanuel Kant Baltic Federal University,Russia,Kaliningrad,Europe,,https://www.topuniversities.com/sites/default/files/immanuel-kant-baltic-federal-university_592560cf2aeae70239af58ab_small.jpg
25534,601-650,Ivane Javakhishvili Tbilisi State University,Georgia,Tbilisi,Asia,,https://www.topuniversities.com/sites/default/files/ivane-javakhishvili-tbilisi-state-university_592560e59988f300e2321ac8_small.jpg
296,601-650,Istanbul Technical University,Turkey,Maslak-Istanbul,Asia,,https://www.topuniversities.com/sites/default/files/istanbul-technical-university_296_small.jpg
302,601-650,Jawaharlal Nehru University,India,New Delhi,Asia,,https://www.topuniversities.com/sites/default/files/jawaharlal-nehru-university_302_small.jpg
308,601-650,Kanazawa University,Japan,Kanazawa,Asia,,https://www.topuniversities.com/sites/default/files/kanazawa-university_592560cf2aeae70239af4bb7_small.jpg
319,601-650,"Kingston University, London",United Kingdom,Kingston upon Thames,Europe,,https://www.topuniversities.com/sites/default/files/kingston-university-london_592560cf2aeae70239af4bc2_small.jpg
2181,601-650,Lahore University of Management Sciences (LUMS),Pakistan,Lahore,Asia,,https://www.topuniversities.com/sites/default/files/lahore-university-of-management-sciences-lums_592560cf2aeae70239af531b_small.jpg
1127,601-650,Lebanese American University,Lebanon,Byblos,Asia,,https://www.topuniversities.com/sites/default/files/lebanese-american-university_592560cf2aeae70239af4eed_small.jpg
1129,601-650,Lebanese University,Lebanon,Beirut,Asia,,https://www.topuniversities.com/sites/default/files/lebanese-university_592560cf2aeae70239af4eec_small.jpg
249,601-650,Leibniz University Hannover,Germany,Hanover,Europe,,https://www.topuniversities.com/sites/default/files/leibniz-universitt-hannover_249_small.jpg
894,601-650,"Lingnan University, Hong Kong",Hong Kong SAR,Hong Kong,Asia,,https://www.topuniversities.com/sites/default/files/lingnan-university-hong-kong_894_small.jpg
22618,601-650,Management and Science University,Malaysia,Shah Alam,Asia,,https://www.topuniversities.com/sites/default/files/management-and-science-university_22618_small.jpg
2007,601-650,Nanjing University of Science and Technology,China (Mainland),Nanjing,Asia,,https://www.topuniversities.com/sites/default/files/nanjing-university-of-science-and-technology_592560cf2aeae70239af525a_small.jpg
436,601-650,National Chengchi University,Taiwan,Taipei City,Asia,,https://www.topuniversities.com/sites/default/files/national-chengchi-university_436_small.jpg
33,601-650,National and Kapodistrian University of Athens,Greece,Athens,Europe,,https://www.topuniversities.com/sites/default/files/national-and-kapodistrian-university-of-athens_33_small.jpg
466,601-650,Okayama University,Japan,Okayama City,Asia,,https://www.topuniversities.com/sites/default/files/okayama-university_592560cf2aeae70239af4c55_small.jpg
832,601-650,Oregon State University,United States,Corvallis,North America,,https://www.topuniversities.com/sites/default/files/oregon-state-university_592560cf2aeae70239af4dc3_small.jpg
471,601-650,Osaka City University,Japan,Osaka City,Asia,,https://www.topuniversities.com/sites/default/files/osaka-city-university_592560cf2aeae70239af4c5b_small.jpg
526,601-650,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,Rio de Janeiro,Latin America,,https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-do-rio-de-janeiro_526_small.jpg
511,601-650,Pusan National University,South Korea,Busan,Asia,,https://www.topuniversities.com/sites/default/files/pusan-national-university_511_small.jpg
884,601-650,Renmin (People's) University of China,China (Mainland),Beijing,Asia,,https://www.topuniversities.com/sites/default/files/renmin-peoples-university-of-china_884_small.jpg
21813,601-650,Samara National Research University (Samara University),Russia,Samara,Europe,,https://www.topuniversities.com/sites/default/files/samara-national-research-university-samara-university_21813_small.jpg
22108,601-650,Saint Louis University,United States,St. Louis,North America,,https://www.topuniversities.com/sites/default/files/saint-louis-university_592560e09988f300e2320cf4_small.jpg
821,601-650,Sunway University,Malaysia,Petaling Jaya,Asia,,https://www.topuniversities.com/sites/default/files/sunway-university_592560cf2aeae70239af4db8_small.jpg
596,601-650,Technische Universität Braunschweig,Germany,Braunschweig,Europe,,https://www.topuniversities.com/sites/default/files/technische-universitt-braunschweig_596_small.jpg
227,601-650,The University of Georgia,United States,Athens,North America,,https://www.topuniversities.com/sites/default/files/the-university-of-georgia_227_small.jpg
603,601-650,"The University of Tennessee, Knoxville",United States,Knoxville,North America,,https://www.topuniversities.com/sites/default/files/the-university-of-tennessee-knoxville_603_small.jpg
1641,601-650,Ulster University,United Kingdom,Coleraine,Europe,,https://www.topuniversities.com/sites/default/files/ulster-university_1641_small.jpg
19,601-650,Universidad Anáhuac México,Mexico,Huixquilucan,Latin America,,https://www.topuniversities.com/sites/default/files/universidad-anahuac_592560cf2aeae70239af4a97_small.jpg
